episode_id,seat,source_path,source_sha256,decisions,raw_joint_accuracy,final_joint_accuracy,raw_to_final_changed_turns
109590135,1,data\replays\submission_56216119\episode_109590135.json,ac674040b640ec24b9cf163170342eccdfc8bdc25809834f307053fc5e555466,719,0.012517385257301807,0.016689847009735744,300
110444190,1,data\replays\submission_56216119\episode_110444190.json,5896c0bd7f7fbc693fc259c6e21447b74f4e52a4a1d8d6596abf4000ef5c9ff5,719,0.016689847009735744,0.016689847009735744,333
108848633,0,data\replays\submission_56216119\episode_108848633.json,d8846ecb02273294780c0d44e054e4e5ef7ba3d5c4059065c1cdb556459f16e6,719,0.025034770514603615,0.027816411682892908,330
109564919,1,data\replays\submission_56216119\episode_109564919.json,221ea1bffadce9ecbc699dece16b1d20ac42aed61d44474035c3826cd168c7a1,719,0.02364394993045897,0.025034770514603615,306
110282687,0,data\replays\submission_56216119\episode_110282687.json,f4dc619124515d7bbbe91697c417c258e5846b73976a4cc9a72284ddc434374a,719,0.027816411682892908,0.02364394993045897,304
110768104,1,data\replays\submission_56216119\episode_110768104.json,ae9eb5e5707845d75e52987c26dda38f61d75cf4fe9f77fc4067f3db42f33b4b,719,0.015299026425591099,0.016689847009735744,323
108722171,0,data\replays\submission_56216119\episode_108722171.json,3bb7ed5657fe1ec04af3096ef43d531f9fd08510b6228c80961bd327acd745b0,719,0.02642559109874826,0.025034770514603615,287
109461814,1,data\replays\submission_56216119\episode_109461814.json,8b3285497e089124324e6a08398dc0c131b565efe459a87ba356bc8352ac1e0e,719,0.02364394993045897,0.019471488178025034,320
