episode_id,create_time,end_time,state,episode_type,agent_0_submission_id,agent_1_submission_id,agent_0_initial_score,agent_1_initial_score,agent_0_updated_score,agent_1_updated_score,submission_id,episode_state,submission_seat,opponent_submission_id,team_name,opponent_team_name,result,own_reward,opponent_reward,step_count,replay_status,agent_0_log_status,agent_1_log_status,replay_path,log_path,error,seat,opponent_id,own_before,own_after,opp_rating,margin
112749509,2026-09-24T05:48:44.035211700Z,2026-09-24T05:51:23.159310900Z,COMPLETED,EPISODE_TYPE_PUBLIC,56491123,56509493,2107.484695863147,2166.956926563182,2103.94657843228,2172.875939646992,56509493,COMPLETED,1,,rsraki,washamba_bots,win,108700.0,104328.0,720,downloaded,extracted_empty,extracted_empty,replays/round10_b1_herd_safe_submission_56509493/episode_112749509.json,logs/round10_b1_herd_safe_submission_56509493/episode_112749509/agent_1_observation_logs.json,,1,56491123,2166.956926563182,2172.875939646992,2107.484695863147,4372.0
112750796,2026-09-24T05:52:44.043303200Z,2026-09-24T05:56:50.272978500Z,COMPLETED,EPISODE_TYPE_PUBLIC,56509493,56496034,2172.875939646992,2216.7226749024826,2166.7214118431034,2220.4934687581645,56509493,COMPLETED,0,,rsraki,Seyit kaan Gunes,loss,91249.0,91566.0,720,downloaded,extracted_empty,extracted_empty,replays/round10_b1_herd_safe_submission_56509493/episode_112750796.json,logs/round10_b1_herd_safe_submission_56509493/episode_112750796/agent_0_observation_logs.json,,0,56496034,2172.875939646992,2166.7214118431034,2216.7226749024826,-317.0
112751861,2026-09-24T05:56:49.736457Z,2026-09-24T05:59:51.449341100Z,COMPLETED,EPISODE_TYPE_PUBLIC,56507295,56509493,2131.119976780766,2166.7214118431034,2136.169758016859,2158.6814851152258,56509493,COMPLETED,1,,rsraki,sneaky6767,loss,98372.0,98386.0,720,downloaded,extracted_empty,extracted_empty,replays/round10_b1_herd_safe_submission_56509493/episode_112751861.json,logs/round10_b1_herd_safe_submission_56509493/episode_112751861/agent_1_observation_logs.json,,1,56507295,2166.7214118431034,2158.6814851152258,2131.119976780766,-14.0
112752873,2026-09-24T06:00:52.498184Z,2026-09-24T06:05:52.789403900Z,COMPLETED,EPISODE_TYPE_PUBLIC,56509493,56365641,2158.6814851152258,2165.5939463490404,2151.946139813631,2169.942477285916,56509493,COMPLETED,0,,rsraki,b13902103_yuhung94,loss,132294.0,136064.0,720,downloaded,extracted_empty,extracted_empty,replays/round10_b1_herd_safe_submission_56509493/episode_112752873.json,logs/round10_b1_herd_safe_submission_56509493/episode_112752873/agent_0_observation_logs.json,,0,56365641,2158.6814851152258,2151.946139813631,2165.5939463490404,-3770.0
112754190,2026-09-24T06:04:43.832616100Z,2026-09-24T06:07:32.106522100Z,COMPLETED,EPISODE_TYPE_PUBLIC,56509493,56490029,2151.946139813631,2101.1075858697845,2157.490701630147,2097.436624764442,56509493,COMPLETED,0,,rsraki,Sian,win,99939.0,98870.0,720,downloaded,extracted_empty,extracted_empty,replays/round10_b1_herd_safe_submission_56509493/episode_112754190.json,logs/round10_b1_herd_safe_submission_56509493/episode_112754190/agent_0_observation_logs.json,,0,56490029,2151.946139813631,2157.490701630147,2101.1075858697845,1069.0
112755365,2026-09-24T06:08:44.395991Z,2026-09-24T06:13:53.731942200Z,COMPLETED,EPISODE_TYPE_PUBLIC,56492874,56509493,2292.402841030341,2157.490701630147,2294.929598435229,2153.760050711708,56509493,COMPLETED,1,,rsraki,julien gaza,loss,107603.0,108230.0,720,downloaded,extracted_empty,extracted_empty,replays/round10_b1_herd_safe_submission_56509493/episode_112755365.json,logs/round10_b1_herd_safe_submission_56509493/episode_112755365/agent_1_observation_logs.json,,1,56492874,2157.490701630147,2153.760050711708,2292.402841030341,-627.0
112756505,2026-09-24T06:12:45.278817Z,2026-09-24T06:17:28.414110Z,COMPLETED,EPISODE_TYPE_PUBLIC,56509754,56509493,2227.6976191830818,2153.760050711708,2232.734082668325,2148.944385904099,56509493,COMPLETED,1,,rsraki,wonder777,loss,83698.0,84137.0,720,downloaded,extracted_empty,extracted_empty,replays/round10_b1_herd_safe_submission_56509493/episode_112756505.json,logs/round10_b1_herd_safe_submission_56509493/episode_112756505/agent_1_observation_logs.json,,1,56509754,2153.760050711708,2148.944385904099,2227.6976191830818,-439.0
112756518,2026-09-24T06:12:45.292460900Z,2026-09-24T06:17:49.334836500Z,COMPLETED,EPISODE_TYPE_PUBLIC,56508611,56509493,2181.998492397144,2148.944385904099,2185.9422803601524,2143.343766918863,56509493,COMPLETED,1,,rsraki,edteoh,loss,143572.0,143573.0,720,downloaded,extracted_empty,extracted_empty,replays/round10_b1_herd_safe_submission_56509493/episode_112756518.json,logs/round10_b1_herd_safe_submission_56509493/episode_112756518/agent_1_observation_logs.json,,1,56508611,2148.944385904099,2143.343766918863,2181.998492397144,-1.0
112757690,2026-09-24T06:16:43.346849200Z,2026-09-24T06:20:07.495178800Z,COMPLETED,EPISODE_TYPE_PUBLIC,56410597,56509493,2186.5927459324384,2143.343766918863,2181.396470168067,2150.5616562152454,56509493,COMPLETED,1,,rsraki, Master Bob111,win,104476.0,103280.0,720,downloaded,extracted_empty,extracted_empty,replays/round10_b1_herd_safe_submission_56509493/episode_112757690.json,logs/round10_b1_herd_safe_submission_56509493/episode_112757690/agent_1_observation_logs.json,,1,56410597,2143.343766918863,2150.5616562152454,2186.5927459324384,1196.0
112758841,2026-09-24T06:20:47.590381300Z,2026-09-24T06:25:32.830867400Z,COMPLETED,EPISODE_TYPE_PUBLIC,56509493,56475019,2150.5616562152454,2166.0722995482606,2144.839133728486,2170.293658258569,56509493,COMPLETED,0,,rsraki,playboicarti,loss,73805.0,74206.0,720,downloaded,extracted_empty,extracted_empty,replays/round10_b1_herd_safe_submission_56509493/episode_112758841.json,logs/round10_b1_herd_safe_submission_56509493/episode_112758841/agent_0_observation_logs.json,,0,56475019,2150.5616562152454,2144.839133728486,2166.0722995482606,-401.0
112759854,2026-09-24T06:24:43.142750300Z,2026-09-24T06:27:05.181275300Z,COMPLETED,EPISODE_TYPE_PUBLIC,56509493,56512120,2144.839133728486,2157.4065898597105,2139.754730031976,2199.1556772779377,56509493,COMPLETED,0,,rsraki,Shun,loss,101757.0,101808.0,720,downloaded,extracted_empty,extracted_empty,replays/round10_b1_herd_safe_submission_56509493/episode_112759854.json,logs/round10_b1_herd_safe_submission_56509493/episode_112759854/agent_0_observation_logs.json,,0,56512120,2144.839133728486,2139.754730031976,2157.4065898597105,-51.0
112761179,2026-09-24T06:28:44.437152900Z,2026-09-24T06:30:05.721207900Z,COMPLETED,EPISODE_TYPE_PUBLIC,56496910,56509493,2148.402613244505,2139.754730031976,2143.7865595744597,2145.773592104744,56509493,COMPLETED,1,,rsraki,Haraguchi-T,win,118634.0,118198.0,720,downloaded,extracted_empty,extracted_empty,replays/round10_b1_herd_safe_submission_56509493/episode_112761179.json,logs/round10_b1_herd_safe_submission_56509493/episode_112761179/agent_1_observation_logs.json,,1,56496910,2139.754730031976,2145.773592104744,2148.402613244505,436.0
112762368,2026-09-24T06:32:47.170508100Z,2026-09-24T06:37:10.959782700Z,COMPLETED,EPISODE_TYPE_PUBLIC,56428684,56509493,2070.809253465814,2145.773592104744,2067.4818915810224,2150.018552799713,56509493,COMPLETED,1,,rsraki,matcha110,win,65286.0,64682.0,720,downloaded,extracted_empty,extracted_empty,replays/round10_b1_herd_safe_submission_56509493/episode_112762368.json,logs/round10_b1_herd_safe_submission_56509493/episode_112762368/agent_1_observation_logs.json,,1,56428684,2145.773592104744,2150.018552799713,2070.809253465814,604.0
112763647,2026-09-24T06:36:53.670668600Z,2026-09-24T06:38:50.670944700Z,COMPLETED,EPISODE_TYPE_PUBLIC,56508577,56509493,2104.845782680424,2150.018552799713,2101.02921247838,2154.734869830852,56509493,COMPLETED,1,,rsraki,winstonton,win,86061.0,85195.0,720,downloaded,extracted_empty,extracted_empty,replays/round10_b1_herd_safe_submission_56509493/episode_112763647.json,logs/round10_b1_herd_safe_submission_56509493/episode_112763647/agent_1_observation_logs.json,,1,56508577,2150.018552799713,2154.734869830852,2104.845782680424,866.0
112763535,2026-09-24T06:36:53.254752200Z,2026-09-24T06:42:21.348479700Z,COMPLETED,EPISODE_TYPE_PUBLIC,56509493,56469176,2154.734869830852,2066.0043256934177,2158.587616240915,2062.869099057518,56509493,COMPLETED,0,,rsraki,Adrian Phillips,win,83987.0,83342.0,720,downloaded,extracted_empty,extracted_empty,replays/round10_b1_herd_safe_submission_56509493/episode_112763535.json,logs/round10_b1_herd_safe_submission_56509493/episode_112763535/agent_0_observation_logs.json,,0,56469176,2154.734869830852,2158.587616240915,2066.0043256934177,645.0
