arm,opponent,seed,seat,result,score,self_cash,opponent_cash,margin,agent_sha256,opponent_sha256,replay,replay_sha256,route_metrics_json,agent_telemetry_json
P0_censor_only,v57,612609254,0,W,1.0,91761.0,90387.0,1374.0,7be881b6246c067b2afe46bfdd8e58d7ff744e77941c30b0f03cbb3d752bbf47,2ee689fdc58f38b7bf6b80b8d3f48129d19b47201dbee51fdcbd977498a5106f,metrics/input_repairs_development/replays/P0_censor_only/v57/seed_612609254_seat_0.json.gz,a75e49a1b969e54b0b323fa2c36d268a72044560c67a6dd5eb6f7fac98a36a8f,"{""terminal_cash"":91761.0,""opponent_terminal_cash"":90387.0,""collection_skipped"":true}","{""ledger_finalized"":0,""ledger_errors"":0,""inference_exact"":3524,""inference_censored"":65,""inference_lower_bound"":0,""inference_interval"":0,""inference_unknown"":1,""proposal_generated"":0,""candidate_different_from_baseline_final"":0,""candidate_survived_finalization"":0,""actual_fill_different"":0,""future_state_different"":0,""terminal_value_delta"":0,""selected_wait"":0,""selected_baseline"":0,""redundant_with_baseline"":0,""overwritten_during_finalization"":0,""guard_not_met"":0,""invalid_action"":0,""unfilled"":0,""no_value"":0,""undetermined"":0,""decisions"":[]}"
P0_censor_only,v57,612609254,1,W,1.0,91761.0,90387.0,1374.0,7be881b6246c067b2afe46bfdd8e58d7ff744e77941c30b0f03cbb3d752bbf47,2ee689fdc58f38b7bf6b80b8d3f48129d19b47201dbee51fdcbd977498a5106f,metrics/input_repairs_development/replays/P0_censor_only/v57/seed_612609254_seat_1.json.gz,3694b275bba613ede9f3d46a38ac6f15f323958226a2e9f56e3d2ae97611a142,"{""terminal_cash"":91761.0,""opponent_terminal_cash"":90387.0,""collection_skipped"":true}","{""ledger_finalized"":0,""ledger_errors"":0,""inference_exact"":3524,""inference_censored"":65,""inference_lower_bound"":0,""inference_interval"":0,""inference_unknown"":1,""proposal_generated"":0,""candidate_different_from_baseline_final"":0,""candidate_survived_finalization"":0,""actual_fill_different"":0,""future_state_different"":0,""terminal_value_delta"":0,""selected_wait"":0,""selected_baseline"":0,""redundant_with_baseline"":0,""overwritten_during_finalization"":0,""guard_not_met"":0,""invalid_action"":0,""unfilled"":0,""no_value"":0,""undetermined"":0,""decisions"":[]}"
P0_censor_only,v57,612609264,0,W,1.0,106502.0,106492.0,10.0,7be881b6246c067b2afe46bfdd8e58d7ff744e77941c30b0f03cbb3d752bbf47,2ee689fdc58f38b7bf6b80b8d3f48129d19b47201dbee51fdcbd977498a5106f,metrics/input_repairs_development/replays/P0_censor_only/v57/seed_612609264_seat_0.json.gz,b8fa3e6a5743e02d8aed277d749d07a527705942b85221e0a2331d972aeab339,"{""terminal_cash"":106502.0,""opponent_terminal_cash"":106492.0,""collection_skipped"":true}","{""ledger_finalized"":0,""ledger_errors"":0,""inference_exact"":3562,""inference_censored"":25,""inference_lower_bound"":0,""inference_interval"":0,""inference_unknown"":3,""proposal_generated"":0,""candidate_different_from_baseline_final"":0,""candidate_survived_finalization"":0,""actual_fill_different"":0,""future_state_different"":0,""terminal_value_delta"":0,""selected_wait"":0,""selected_baseline"":0,""redundant_with_baseline"":0,""overwritten_during_finalization"":0,""guard_not_met"":0,""invalid_action"":0,""unfilled"":0,""no_value"":0,""undetermined"":0,""decisions"":[]}"
P0_censor_only,v57,612609264,1,W,1.0,106502.0,106492.0,10.0,7be881b6246c067b2afe46bfdd8e58d7ff744e77941c30b0f03cbb3d752bbf47,2ee689fdc58f38b7bf6b80b8d3f48129d19b47201dbee51fdcbd977498a5106f,metrics/input_repairs_development/replays/P0_censor_only/v57/seed_612609264_seat_1.json.gz,934b3a301542b5f1eaf3c8ccc0fe8770dfa8bfefc985f5b637595691dbe0a43f,"{""terminal_cash"":106502.0,""opponent_terminal_cash"":106492.0,""collection_skipped"":true}","{""ledger_finalized"":0,""ledger_errors"":0,""inference_exact"":3562,""inference_censored"":25,""inference_lower_bound"":0,""inference_interval"":0,""inference_unknown"":3,""proposal_generated"":0,""candidate_different_from_baseline_final"":0,""candidate_survived_finalization"":0,""actual_fill_different"":0,""future_state_different"":0,""terminal_value_delta"":0,""selected_wait"":0,""selected_baseline"":0,""redundant_with_baseline"":0,""overwritten_during_finalization"":0,""guard_not_met"":0,""invalid_action"":0,""unfilled"":0,""no_value"":0,""undetermined"":0,""decisions"":[]}"
P0_ledger_censor,B1,612609254,0,W,1.0,91180.0,91101.0,79.0,7667ac5e127da0b7e0dc6bce133abf936fbd12dff7abac787dee91c46d8934b6,b6553c296c556aff5b5e2d12b75618e505fa4d852afb5338414ac6d6e039cb02,metrics/input_repairs_development/replays/P0_ledger_censor/B1/seed_612609254_seat_0.json.gz,d76f208000f0b0da675e9d686e4d7b425e2b78ddf69cfe30a67c0deb9e2ef986,"{""terminal_cash"":91180.0,""opponent_terminal_cash"":91101.0,""collection_skipped"":true}","{""ledger_finalized"":719,""ledger_errors"":0,""inference_exact"":3530,""inference_censored"":60,""inference_lower_bound"":0,""inference_interval"":0,""inference_unknown"":0,""proposal_generated"":0,""candidate_different_from_baseline_final"":0,""candidate_survived_finalization"":0,""actual_fill_different"":0,""future_state_different"":0,""terminal_value_delta"":0,""selected_wait"":0,""selected_baseline"":0,""redundant_with_baseline"":0,""overwritten_during_finalization"":0,""guard_not_met"":0,""invalid_action"":0,""unfilled"":0,""no_value"":0,""undetermined"":0,""decisions"":[]}"
P0_ledger_censor,B1,612609254,1,W,1.0,91180.0,91101.0,79.0,7667ac5e127da0b7e0dc6bce133abf936fbd12dff7abac787dee91c46d8934b6,b6553c296c556aff5b5e2d12b75618e505fa4d852afb5338414ac6d6e039cb02,metrics/input_repairs_development/replays/P0_ledger_censor/B1/seed_612609254_seat_1.json.gz,0646e16b891f392bc57d1cb8c979444699015316ea72088d73a3e0711e3d6112,"{""terminal_cash"":91180.0,""opponent_terminal_cash"":91101.0,""collection_skipped"":true}","{""ledger_finalized"":719,""ledger_errors"":0,""inference_exact"":3530,""inference_censored"":60,""inference_lower_bound"":0,""inference_interval"":0,""inference_unknown"":0,""proposal_generated"":0,""candidate_different_from_baseline_final"":0,""candidate_survived_finalization"":0,""actual_fill_different"":0,""future_state_different"":0,""terminal_value_delta"":0,""selected_wait"":0,""selected_baseline"":0,""redundant_with_baseline"":0,""overwritten_during_finalization"":0,""guard_not_met"":0,""invalid_action"":0,""unfilled"":0,""no_value"":0,""undetermined"":0,""decisions"":[]}"
P0_ledger_censor,B1,612609264,0,T,0.5,106501.0,106501.0,0.0,7667ac5e127da0b7e0dc6bce133abf936fbd12dff7abac787dee91c46d8934b6,b6553c296c556aff5b5e2d12b75618e505fa4d852afb5338414ac6d6e039cb02,metrics/input_repairs_development/replays/P0_ledger_censor/B1/seed_612609264_seat_0.json.gz,ce75243096d4cf0ef0c8307779a954f105e011aa1efac636059b49d1846ca43b,"{""terminal_cash"":106501.0,""opponent_terminal_cash"":106501.0,""collection_skipped"":true}","{""ledger_finalized"":719,""ledger_errors"":0,""inference_exact"":3565,""inference_censored"":25,""inference_lower_bound"":0,""inference_interval"":0,""inference_unknown"":0,""proposal_generated"":0,""candidate_different_from_baseline_final"":0,""candidate_survived_finalization"":0,""actual_fill_different"":0,""future_state_different"":0,""terminal_value_delta"":0,""selected_wait"":0,""selected_baseline"":0,""redundant_with_baseline"":0,""overwritten_during_finalization"":0,""guard_not_met"":0,""invalid_action"":0,""unfilled"":0,""no_value"":0,""undetermined"":0,""decisions"":[]}"
P0_ledger_censor,B1,612609264,1,T,0.5,106501.0,106501.0,0.0,7667ac5e127da0b7e0dc6bce133abf936fbd12dff7abac787dee91c46d8934b6,b6553c296c556aff5b5e2d12b75618e505fa4d852afb5338414ac6d6e039cb02,metrics/input_repairs_development/replays/P0_ledger_censor/B1/seed_612609264_seat_1.json.gz,8d21cd171dcb909e384c9f3e0450c3b64686e5d6bdab14bc7e06d353a34a8102,"{""terminal_cash"":106501.0,""opponent_terminal_cash"":106501.0,""collection_skipped"":true}","{""ledger_finalized"":719,""ledger_errors"":0,""inference_exact"":3565,""inference_censored"":25,""inference_lower_bound"":0,""inference_interval"":0,""inference_unknown"":0,""proposal_generated"":0,""candidate_different_from_baseline_final"":0,""candidate_survived_finalization"":0,""actual_fill_different"":0,""future_state_different"":0,""terminal_value_delta"":0,""selected_wait"":0,""selected_baseline"":0,""redundant_with_baseline"":0,""overwritten_during_finalization"":0,""guard_not_met"":0,""invalid_action"":0,""unfilled"":0,""no_value"":0,""undetermined"":0,""decisions"":[]}"
P0_ledger_censor,v57,612609254,0,W,1.0,91761.0,90387.0,1374.0,7667ac5e127da0b7e0dc6bce133abf936fbd12dff7abac787dee91c46d8934b6,2ee689fdc58f38b7bf6b80b8d3f48129d19b47201dbee51fdcbd977498a5106f,metrics/input_repairs_development/replays/P0_ledger_censor/v57/seed_612609254_seat_0.json.gz,2b3c7faff33a357b71345fd42d2d0395832facfcfd2a252d82644b129359bd42,"{""terminal_cash"":91761.0,""opponent_terminal_cash"":90387.0,""collection_skipped"":true}","{""ledger_finalized"":719,""ledger_errors"":0,""inference_exact"":3525,""inference_censored"":65,""inference_lower_bound"":0,""inference_interval"":0,""inference_unknown"":0,""proposal_generated"":0,""candidate_different_from_baseline_final"":0,""candidate_survived_finalization"":0,""actual_fill_different"":0,""future_state_different"":0,""terminal_value_delta"":0,""selected_wait"":0,""selected_baseline"":0,""redundant_with_baseline"":0,""overwritten_during_finalization"":0,""guard_not_met"":0,""invalid_action"":0,""unfilled"":0,""no_value"":0,""undetermined"":0,""decisions"":[]}"
P0_ledger_censor,v57,612609254,1,W,1.0,91761.0,90387.0,1374.0,7667ac5e127da0b7e0dc6bce133abf936fbd12dff7abac787dee91c46d8934b6,2ee689fdc58f38b7bf6b80b8d3f48129d19b47201dbee51fdcbd977498a5106f,metrics/input_repairs_development/replays/P0_ledger_censor/v57/seed_612609254_seat_1.json.gz,8caf337761b2020e5ef9499a3464571168d58275dec3e72a64a2f41c4c6733ff,"{""terminal_cash"":91761.0,""opponent_terminal_cash"":90387.0,""collection_skipped"":true}","{""ledger_finalized"":719,""ledger_errors"":0,""inference_exact"":3525,""inference_censored"":65,""inference_lower_bound"":0,""inference_interval"":0,""inference_unknown"":0,""proposal_generated"":0,""candidate_different_from_baseline_final"":0,""candidate_survived_finalization"":0,""actual_fill_different"":0,""future_state_different"":0,""terminal_value_delta"":0,""selected_wait"":0,""selected_baseline"":0,""redundant_with_baseline"":0,""overwritten_during_finalization"":0,""guard_not_met"":0,""invalid_action"":0,""unfilled"":0,""no_value"":0,""undetermined"":0,""decisions"":[]}"
P0_ledger_censor,v57,612609264,0,W,1.0,106502.0,106492.0,10.0,7667ac5e127da0b7e0dc6bce133abf936fbd12dff7abac787dee91c46d8934b6,2ee689fdc58f38b7bf6b80b8d3f48129d19b47201dbee51fdcbd977498a5106f,metrics/input_repairs_development/replays/P0_ledger_censor/v57/seed_612609264_seat_0.json.gz,4b52fc1aff467be2d63a037ffe29fc17a71d96cae75fd3d4f7af3e4b1f449e47,"{""terminal_cash"":106502.0,""opponent_terminal_cash"":106492.0,""collection_skipped"":true}","{""ledger_finalized"":719,""ledger_errors"":0,""inference_exact"":3565,""inference_censored"":25,""inference_lower_bound"":0,""inference_interval"":0,""inference_unknown"":0,""proposal_generated"":0,""candidate_different_from_baseline_final"":0,""candidate_survived_finalization"":0,""actual_fill_different"":0,""future_state_different"":0,""terminal_value_delta"":0,""selected_wait"":0,""selected_baseline"":0,""redundant_with_baseline"":0,""overwritten_during_finalization"":0,""guard_not_met"":0,""invalid_action"":0,""unfilled"":0,""no_value"":0,""undetermined"":0,""decisions"":[]}"
P0_ledger_censor,v57,612609264,1,W,1.0,106502.0,106492.0,10.0,7667ac5e127da0b7e0dc6bce133abf936fbd12dff7abac787dee91c46d8934b6,2ee689fdc58f38b7bf6b80b8d3f48129d19b47201dbee51fdcbd977498a5106f,metrics/input_repairs_development/replays/P0_ledger_censor/v57/seed_612609264_seat_1.json.gz,e5d3c955739635ccd4c2de80e80bfa0133e0aa344a5da0c31f9cb0a4c447b9a0,"{""terminal_cash"":106502.0,""opponent_terminal_cash"":106492.0,""collection_skipped"":true}","{""ledger_finalized"":719,""ledger_errors"":0,""inference_exact"":3565,""inference_censored"":25,""inference_lower_bound"":0,""inference_interval"":0,""inference_unknown"":0,""proposal_generated"":0,""candidate_different_from_baseline_final"":0,""candidate_survived_finalization"":0,""actual_fill_different"":0,""future_state_different"":0,""terminal_value_delta"":0,""selected_wait"":0,""selected_baseline"":0,""redundant_with_baseline"":0,""overwritten_during_finalization"":0,""guard_not_met"":0,""invalid_action"":0,""unfilled"":0,""no_value"":0,""undetermined"":0,""decisions"":[]}"
